53	3735.065918	3731.398193	3793.065918	3756.398193	3979.532959	3971.865234	3974.464111	3954.664551	2173.000000	
54	3728.871094	3734.128906	3792.732666	3762.059814	3983.396240	3978.792480	3976.128906	3957.861816	2171.534668	
55	3724.070557	3733.802979	3787.141113	3758.408691	3982.070557	3976.873291	3979.464844	3954.873291	2168.802979	
56	3731.056396	3740.323975	3792.323975	3761.126709	3989.056396	3986.718262	3988.056396	3955.197266	2168.732422	
57	3728.870605	3737.137695	3787.672119	3756.405029	3985.405029	3977.077148	3980.740967	3955.267334	2169.000000	
58	3729.935059	3738.668945	3780.597168	3757.668945	3983.000000	3977.136475	3970.395996	3953.532471	2169.000000	
59	3733.205078	3740.735107	3777.530029	3751.649658	3980.059814	3967.239258	3972.410156	3959.615479	2169.735107	
60	3728.111572	3741.000000	3780.680420	3756.360596	3978.263916	3968.888428	3969.583740	3956.111572	2168.527832	
61	3734.099121	3741.736328	3785.681396	3753.845947	3978.736328	3970.263672	3970.945068	3952.527344	2169.472656	
62	3731.846436	3738.318848	3791.417236	3756.417236	3981.944824	3975.153564	3978.625977	3957.153564	2170.736328	
63	3739.560059	3739.941650	3798.147705	3758.000000	3989.618408	3974.793945	3985.412354	3957.529297	2169.529297	
64	3735.658691	3738.797607	3796.329346	3761.670654	3987.595215	3979.873047	3983.329346	3959.936523	2171.936523	
65	3731.534180	3739.465820	3791.335449	3752.739014	3981.602539	3973.204834	3977.602539	3956.602539	2171.534180	
66	3727.339111	3737.071289	3789.267822	3754.857422	3974.142578	3978.053955	3984.786133	3964.518311	2169.535645	
67	3731.126465	3735.267578	3792.661865	3754.070557	3972.732422	3977.338135	3978.479248	3957.014648	2169.732422	
68	3734.466797	3733.533203	3795.466797	3758.134033	3975.200195	3976.733398	3977.933594	3956.667236	2168.533203	
69	3730.594727	3734.468506	3787.189453	3755.594727	3976.000000	3971.860352	3977.531494	3956.531494	2168.000000	
70	3724.593018	3736.468994	3792.813721	3756.203369	3978.937988	3976.610352	3974.796631	3963.344727	2169.468994	
71	3727.406738	3736.265625	3793.796631	3752.593262	3980.000000	3970.186279	3974.734375	3960.124268	2168.531006	
72	3731.203613	3737.468994	3795.203613	3749.531006	3975.592773	3969.203613	3981.610840	3951.389160	2171.672607	
73	3731.265625	3743.875488	3792.327881	3754.875488	3983.547852	3971.468994	3979.593262	3956.344482	2172.265625	
74	3721.452148	3740.124512	3796.141113	3761.406738	3978.186523	3977.875488	3983.141113	3954.593262	2172.734375	
75	3729.752441	3739.468994	3795.061768	3755.654785	3976.468994	3978.531006	3986.468994	3955.938232	2171.531006	
76	3729.592529	3737.061523	3796.203857	3761.080566	3977.000000	3982.407471	3986.265381	3955.530762	2171.000000	
77	3728.000000	3733.063965	3798.468018	3759.595947	3981.404053	3976.659912	3977.926025	3959.404053	2171.733887	
78	3723.600830	3733.466309	3788.735352	3749.935059	3987.399170	3976.199463	3975.733154	3961.733154	2171.266846	
79	3727.854980	3734.000000	3787.927490	3749.195557	3981.681152	3974.072510	3978.195557	3960.536133	2169.536133	
80	3731.460205	3736.190430	3787.539795	3756.571533	3987.031738	3975.920654	3979.730225	3964.380859	2169.730225	
81	3731.271729	3735.543213	3785.543213	3761.913330	3976.161377	3979.913330	3985.098389	3954.346436	2167.814941	
82	3731.726807	3735.000000	3785.726807	3763.000000	3985.537354	3981.726807	3985.546387	3960.176025	2166.273193	
83	3733.451904	3736.451904	3789.629395	3760.822266	3983.015137	3973.289062	3987.177734	3961.822266	2168.177734	
84	3740.531250	3739.902832	3795.354248	3768.708252	3983.628418	3975.805420	3982.194580	3959.548584	2169.725586	
85	3738.645508	3739.548584	3790.468262	3759.662109	3977.742432	3973.645508	3978.548584	3956.096924	2171.451416	
86	3733.371338	3742.628662	3793.080078	3760.805664	3982.982910	3977.805664	3987.434326	3954.274170	2170.548584	
87	3735.626953	3744.725342	3793.549316	3759.373047	3984.549316	3979.274658	3982.295410	3955.450684	2170.725342	
88	3737.000000	3737.021484	3797.351807	3752.922852	3984.000000	3979.000000	3982.626709	3963.253174	2169.549316	
89	3733.370605	3735.451904	3799.000000	3758.984863	3984.000000	3982.629395	3986.177734	3960.918701	2169.000000	
90	3729.818115	3733.090820	3791.726807	3754.726807	3986.181885	3980.363525	3980.454102	3958.272705	2170.454590	
91	3727.541260	3725.436279	3791.187988	3749.082764	3978.248291	3981.187988	3982.375977	3959.458740	2169.541260	
92	3727.000000	3728.855469	3792.731934	3759.710693	3977.927734	3982.000000	3976.680664	3957.804199	2169.731934	
93	3724.794678	3727.324707	3785.649170	3753.708984	3979.735107	3981.264893	3976.205322	3954.794678	2168.529785	
94	3724.738281	3724.523438	3781.523438	3752.953125	3977.046875	3976.570312	3975.523438	3947.355713	2169.476562	
95	3731.666016	3721.778076	3780.259277	3753.259277	3972.296631	3967.593262	3975.000000	3942.778076	2170.000000	
96	3734.000000	3720.257324	3796.338623	3755.228027	3980.654541	3976.882568	3980.198730	3955.367920	2169.257324	
97	3731.767578	3723.720703	3796.046875	3756.000000	3981.023438	3975.791016	3982.744141	3951.814697	2170.488281	
98	3733.236572	3727.236572	3802.200928	3762.709717	3979.254395	3972.509033	3979.272461	3960.928467	2173.236572	
99	3734.000000	3719.783447	3799.771240	3760.518311	3981.240967	3966.024414	3975.759033	3956.036377	2174.000000	
100	3735.496826	3717.000000	3800.245361	3763.490723	3983.496826	3973.730225	3983.233154	3960.484619	2173.251465	
101	3731.502197	3717.000000	3795.752441	3764.250244	3983.250244	3980.748291	3985.250244	3963.000000	2172.250244	
102	3729.249512	3707.994385	3797.001953	3761.748535	3980.748535	3977.497314	3979.746826	3957.746826	2168.998047	
103	3731.253174	3705.750977	3793.493896	3756.493896	3983.004150	3969.991699	3967.485596	3955.249023	2168.750977	
104	3729.744873	3706.000000	3787.489502	3753.496582	3988.510498	3974.765625	3980.538330	3958.758789	2167.496582	
105	3728.247803	3698.478760	3785.247803	3753.000000	3981.726807	3976.247803	3973.214111	3960.752197	2167.752197	
106	3729.504639	3689.981689	3788.761475	3752.247803	3976.743164	3979.009033	3978.027344	3956.486328	2170.256836	
107	3732.258301	3684.236328	3786.989014	3752.752686	3974.494385	3980.752686	3967.450439	3950.483398	2170.247314	
108	3734.507812	3677.722412	3787.507812	3753.753906	3978.523682	3976.476318	3975.817139	3961.062988	2171.507812	
109	3741.042236	3665.426025	3787.244629	3754.000000	3973.957764	3974.244629	3978.489502	3950.649658	2172.000000	
110	3737.702393	3669.567871	3793.054443	3755.513672	3978.054443	3982.324707	3984.054443	3957.351807	2174.270264	
111	3742.822510	3662.145264	3788.935547	3758.274170	3975.451660	3969.838867	3982.967773	3956.451660	2174.241943	
112	3730.569336	3638.493408	3793.075928	3763.557129	3982.354492	3973.354492	3982.759521	3955.759521	2175.519043	
113	3731.327637	3631.239014	3798.044434	3757.389160	3981.955566	3979.805420	3982.239014	3959.805420	2173.716797	
114	3720.030273	3612.689697	3790.607910	3758.051758	3980.237061	3969.556152	3972.844971	3954.896484	2172.237061	
115	3719.824219	3601.645996	3785.705566	3752.881104	3973.116455	3965.235107	3976.883545	3954.529785	2170.470215	
116	3726.369141	3589.261719	3782.698975	3754.068115	3979.437256	3965.767090	3979.767090	3958.834961	2169.232910	
117	3719.533447	3578.303223	3785.078613	3759.618164	3971.994141	3970.618164	3975.381836	3951.533447	2169.769775	
118	3720.864746	3558.222412	3788.318848	3760.227051	3977.502197	3965.816406	3974.000000	3945.908203	2167.681152	
119	3721.223877	3539.028809	3784.343018	3755.343018	3972.238281	3970.209473	3970.895264	3951.985596	2167.776123	
120	3724.894043	3517.865967	3790.788330	3756.336426	3970.778809	3970.442383	3977.788330	3950.105957	2169.557617	
121	3725.218994	3497.380615	3782.847412	3752.314209	3972.562012	3964.533203	3969.066406	3949.781006	2169.218994	
122	3730.479980	3475.777100	3790.959961	3758.828613	3981.611328	3973.177246	3973.828613	3953.131348	2170.565674	
123	3732.784668	3452.951660	3792.430664	3757.861084	3976.152832	3977.569336	3973.645752	3954.784668	2171.000000	
124	3735.359131	3417.331055	3799.863770	3762.504639	3978.718262	3974.068115	3980.077393	3965.222900	2174.145508	
125	3735.212402	3385.371826	3799.637207	3760.062012	3980.787598	3983.239014	3978.062012	3968.000000	2172.637207	
126	3728.694824	3344.322266	3793.483154	3755.059326	3979.423828	3974.177979	3981.728760	3956.966064	2173.576172	
127	3730.938721	3318.457520	3788.061279	3758.726318	3978.212158	3971.000000	3979.061279	3956.363281	2172.424561	
128	3738.291016	3292.768311	3789.359131	3765.504639	3988.222656	3982.795410	3989.795410	3956.213623	2171.213623	
129	3732.947998	3258.791992	3789.216553	3762.298584	3983.164307	3978.164307	3985.947998	3956.783447	2170.216553	
130	3735.678467	3220.590576	3788.220215	3766.458008	3984.118896	3982.237793	3991.017578	3957.779785	2170.779785	
131	3737.775635	3190.282227	3788.775635	3765.673096	3977.243652	3979.346191	3985.243652	3954.897461	2169.448730	
132	3731.058838	3144.666748	3785.915039	3754.202637	3978.084961	3978.000000	3983.771240	3953.228760	2169.771240	
133	3735.130615	3112.308838	3779.635742	3753.299072	3978.233643	3977.233643	3973.271240	3957.598145	2169.233643	
134	3739.282715	3067.956055	3792.456787	3757.804443	3985.608887	3985.369629	3978.369629	3961.282715	2172.043457	
135	3741.511230	3031.821289	3800.777832	3764.289062	3982.710938	3985.733154	3983.266846	3965.777832	2169.222168	
136	3735.241943	2981.949951	3795.992920	3759.241943	3981.000000	3976.740234	3979.494629	3962.494629	2171.003662	
137	3734.492920	2935.901123	3791.760498	3753.267578	3976.520996	3968.774658	3975.760498	3959.507080	2172.000000	
138	3726.835205	2884.918457	3790.257812	3757.195801	3983.164795	3969.968994	3975.742188	3958.257812	2172.742188	
139	3727.688965	2849.604492	3790.000000	3751.622314	3978.622314	3968.048828	3970.835693	3949.884521	2171.524414	
140	3727.533936	2813.413330	3791.466064	3751.931885	3976.732910	3969.931885	3974.864014	3955.795898	2169.533936	
141	3725.544678	2781.896484	3789.089111	3754.455322	3976.272217	3974.638672	3971.906006	3953.178223	2169.000000	
142	3728.609863	2750.896484	3791.609863	3761.497803	3981.775879	3978.887939	3977.219727	3959.663818	2168.278076	
143	3726.417725	2732.686279	3789.417725	3758.268555	3972.537109	3973.552002	3980.716553	3960.850586	2168.716553	
144	3728.559814	2717.608643	3789.423828	3759.559814	3979.391357	3975.983643	3983.135986	3953.592285	2169.711914	
145	3731.416748	2705.207764	3790.708496	3756.749756	3979.749756	3975.166504	3981.874756	3953.833496	2170.708496	
146	3733.410400	2701.294678	3796.642090	3757.115723	3982.231445	3978.231445	3982.410400	3960.642090	2170.294678	
147	3732.594971	2698.892578	3795.487793	3756.594971	3977.677734	3969.463135	3977.380371	3954.570557	2169.297607	
148	3734.800293	2699.400146	3796.100342	3758.100342	3982.000732	3979.001465	3980.600586	3958.700928	2171.100342	
149	3731.116699	2697.907227	3789.326172	3752.023682	3980.814209	3973.838135	3973.233154	3954.326172	2172.697510	
150	3731.084473	2701.168701	3793.642822	3750.389648	3981.779053	3968.305176	3971.084473	3954.473877	2171.610352	
151	3726.467041	2707.841309	3792.158691	3755.149658	3972.625977	3972.841309	3972.691650	3952.541992	2171.691650	
152	3728.129395	2723.076416	3790.688232	3759.064697	3979.011719	3971.558838	3975.064697	3955.129395	2169.935303	
153	3727.945557	2737.902344	3788.945557	3755.206299	3979.891113	3977.532715	3976.684814	3957.000000	2168.315186	
154	3724.956543	2763.797852	3781.869385	3750.275391	3980.724609	3970.782227	3974.275391	3954.956543	2170.724609	
155	3726.032227	2783.483398	3783.064453	3743.580811	3975.903564	3970.064453	3974.354736	3948.580811	2169.967773	
156	3734.410645	2815.621582	3790.389648	3752.452881	3985.800293	3976.715820	3975.673584	3950.715820	2169.673584	
157	3733.310547	2842.398193	3790.320312	3754.650391	3981.281494	3975.650391	3976.669922	3959.029053	2170.669922	
158	3734.328613	2878.291748	3794.991455	3762.985840	3985.985840	3981.988525	3982.991455	3966.660156	2170.334229	
159	3738.646973	2903.587646	3797.338379	3760.059326	3984.382812	3976.735840	3985.338379	3966.353027	2170.661621	
160	3734.731445	2940.611328	3800.951416	3761.268555	3982.317139	3979.902832	3988.292969	3963.024170	2171.000000	
161	3741.182861	2967.494873	3803.000000	3760.720459	3986.935547	3984.000000	3989.343994	3956.752686	2170.343994	
162	3738.811279	2994.566406	3803.653564	3755.732422	3985.078857	3982.039307	3985.732422	3960.535400	2171.307129	
163	3729.132324	3015.127686	3798.784180	3759.867676	3984.303955	3980.348145	3980.088135	3964.651855	2171.348145	
164	3729.254883	3044.085693	3792.745117	3761.047119	3984.349121	3976.094238	3979.302002	3960.443359	2169.047119	
165	3729.050293	3065.448242	3790.350098	3754.151123	3983.350098	3977.249268	3979.350098	3949.551758	2169.299805	
166	3727.351562	3092.691406	3790.000000	3751.000000	3980.406738	3976.406738	3979.648438	3954.724854	2168.703369	
167	3727.000000	3112.751465	3783.540527	3748.416260	3975.124268	3965.310791	3976.124268	3956.124268	2168.645996	
168	3727.643066	3136.291748	3784.501465	3756.645996	3971.713867	3970.932129	3978.501465	3956.572266	2169.643066	
169	3729.920166	3157.240479	3787.000000	3760.719971	3972.280029	3975.079834	3981.000000	3955.439941	2170.640137	
170	3734.820801	3180.194092	3791.457764	3759.363281	3979.368164	3975.273682	3981.000000	3955.910400	2171.636719	
171	3737.000000	3198.236816	3791.465576	3757.099121	3981.099121	3974.732666	3977.832031	3951.931152	2172.633545	
172	3738.261230	3221.919922	3796.937256	3758.522705	3985.676025	3982.829346	3979.153320	3958.459961	2172.369385	
173	3742.138428	3239.276855	3797.861572	3763.138428	3982.723145	3985.489258	3986.649170	3964.627686	2173.255371	
174	3738.381836	3252.988037	3799.745605	3762.502930	3981.497070	3977.133301	3985.630371	3969.993896	2172.751465	
175	3731.894775	3261.484131	3798.894775	3760.378906	3981.758057	3975.484131	3978.652832	3961.821533	2170.758057	
176	3728.144531	3269.803711	3792.670410	3760.618408	3986.566650	3979.474121	3979.711182	3961.185303	2170.000000	
177	3729.465088	3275.848877	3791.848877	3757.918457	3985.686035	3981.000000	3982.616211	3960.686035	2168.767334	
178	3731.000000	3280.070068	3789.315918	3757.228027	3987.912109	3979.157959	3984.228027	3961.684082	2168.614014	
179	3734.674805	3280.775146	3785.162598	3758.000000	3983.650391	3979.224854	3981.937500	3958.487793	2169.000000	
180	3733.940918	3282.447266	3787.059082	3759.835449	3983.282471	3977.552734	3981.835449	3958.059082	2169.000000	
181	3731.388916	3280.944092	3785.333008	3757.944092	3984.166504	3970.499512	3981.777588	3955.110596	2170.222412	
182	3726.729492	3279.610107	3790.930908	3753.559814	3981.169678	3976.151123	3978.559814	3956.270508	2171.610107	
183	3726.433105	3280.000000	3789.917480	3753.216553	3974.525635	3975.917480	3974.566895	3954.134033	2170.783447	
184	3729.817627	3283.635254	3797.511719	3753.394043	3983.723389	3976.846924	3979.664551	3956.452881	2170.000000	
185	3729.189453	3284.792969	3798.965088	3757.827881	3985.965088	3973.361572	3978.568604	3958.189453	2171.207031	
186	3728.601562	3284.000000	3793.195557	3751.977539	3978.992432	3969.000000	3975.601562	3960.007568	2170.195557	
187	3729.000000	3284.600342	3787.197510	3749.602051	3977.000000	3970.200684	3971.797852	3952.394775	2169.600342	
188	3730.199219	3293.994873	3792.395264	3759.795654	3978.199219	3970.400391	3975.596191	3947.799072	2170.000000	
189	3733.993408	3310.776367	3790.815918	3759.611816	3979.000000	3968.802734	3978.802734	3950.197266	2170.000000	
190	3735.403076	3323.970215	3788.388184	3757.791016	3983.179199	3976.358398	3977.403076	3958.164307	2170.000000	
191	3732.619873	3330.380127	3787.024902	3757.809814	3977.074463	3980.214844	3977.000000	3955.859375	2168.214844	
192	3732.185791	3340.894043	3785.593018	3756.406982	3970.406982	3981.371826	3978.185791	3956.929199	2168.185791	
193	3732.409180	3345.818359	3790.135986	3755.409180	3974.135986	3981.818359	3981.363525	3961.590820	2169.000000	
194	3731.411133	3342.644287	3796.533691	3756.766846	3979.944824	3980.411133	3980.055176	3956.699463	2169.588867	
195	3734.524414	3339.825195	3799.000000	3756.237793	3982.587402	3980.000000	3978.000000	3955.349609	2170.587402	
196	3738.759277	3339.000000	3800.172852	3756.172852	3984.759277	3978.827148	3976.240723	3957.586426	2169.827148	
197	3733.552979	3330.208740	3799.241699	3751.725098	3979.552979	3971.552979	3973.827881	3957.413818	2170.758301	
198	3727.241943	3319.311768	3795.656006	3750.930176	3973.241943	3970.516113	3974.758057	3955.827881	2171.414062	
199	3728.931396	3310.137207	3791.068604	3755.345215	3978.448975	3974.172607	3977.172607	3952.654785	2170.413818	
200	3733.935303	3309.522461	3793.696777	3757.000000	3980.651611	3977.348389	3980.935303	3951.000000	2170.000000	
201	3731.881592	3314.353271	3794.058350	3754.646729	3974.293213	3974.881592	3985.353271	3951.000000	2169.411621	
202	3722.510986	3319.539551	3783.151367	3754.769775	3976.309082	3970.230225	3982.280762	3951.000000	2169.000000	
203	3725.096680	3333.236328	3780.548340	3750.677490	3976.451660	3971.365479	3980.774170	3951.591309	2167.225830	
204	3728.221680	3349.891846	3780.628906	3755.891846	3974.592773	3968.257568	3979.628906	3951.407227	2167.778320	
205	3729.376953	3360.754150	3777.217285	3757.245850	3978.565674	3968.565674	3972.651611	3952.188477	2168.405762	
206	3728.619141	3376.499023	3782.547119	3757.571045	3983.976074	3975.761475	3970.785645	3954.785645	2167.404785	
207	3728.785889	3391.548340	3783.428223	3758.214111	3983.618652	3976.023438	3974.381348	3956.595215	2168.190674	
208	3733.570068	3411.470703	3785.760254	3758.785156	3986.760254	3972.214844	3983.735352	3957.594971	2169.594971	
209	3737.189209	3424.378418	3791.972900	3757.621582	3987.621582	3969.216309	3985.432617	3958.594482	2170.000000	
210	3733.842285	3430.157715	3795.187988	3757.781738	3983.624268	3973.939453	3978.248535	3960.781738	2168.812012	
211	3732.779053	3437.151367	3797.779053	3756.034912	3981.406982	3969.697510	3980.337402	3961.406982	2167.406982	
212	3734.000000	3450.649658	3795.450195	3756.366699	3982.183350	3967.549805	3977.491943	3958.633301	2167.591553	
213	3731.642334	3462.715332	3790.052734	3752.695068	3980.052734	3973.536621	3976.536621	3961.715332	2166.821045	
214	3729.413818	3474.793701	3787.413818	3752.517578	3980.344971	3979.517578	3974.896240	3963.827393	2166.000000	
215	3730.164795	3487.988281	3785.252930	3752.670654	3981.417725	3979.088135	3974.329346	3958.341064	2166.000000	
216	3726.955322	3498.200439	3780.532959	3745.221680	3978.110840	3975.844238	3976.577881	3953.266602	2166.577881	
217	3732.584229	3520.313232	3783.722900	3747.295166	3977.716797	3972.138672	3982.150635	3956.578369	2167.572266	
218	3738.433838	3538.529053	3791.396729	3748.037109	3977.301514	3975.095215	3986.566162	3962.830566	2168.566162	
219	3738.560547	3545.924561	3791.196777	3743.318115	3979.363770	3974.514893	3984.757324	3965.560547	2169.560547	
220	3737.887451	3555.119629	3787.887451	3742.556396	3988.119629	3973.781738	3980.774658	3967.112549	2168.887451	
221	3739.762695	3563.315430	3786.447510	3740.789795	3983.606445	3974.342285	3977.894775	3965.237305	2167.447510	
222	3738.160156	3569.291260	3786.000000	3739.000000	3980.388428	3974.645752	3981.937012	3959.708740	2168.097168	
223	3735.543945	3577.440674	3786.000000	3728.118652	3986.176270	3979.264404	3986.000000	3958.632080	2167.911865	
224	3733.841553	3585.777100	3782.222900	3718.460449	3988.539551	3979.302002	3984.920898	3961.618896	2167.000000	
225	3734.143311	3587.392578	3777.392578	3715.321045	3984.713379	3975.392578	3982.928467	3955.498535	2166.464111	
226	3722.679199	3591.861084	3760.547852	3696.482178	3969.810547	3966.540283	3971.343262	3944.204590	2168.131348	
227	3712.594727	3597.000000	3746.468506	3683.062988	3962.657715	3957.873779	3958.279297	3936.810791	2170.000000	
228	3717.193604	3611.903809	3749.193604	3678.677246	3970.322754	3967.710205	3965.645508	3947.307129	2170.000000	
229	3723.739990	3628.739990	3750.931396	3671.328613	3972.328613	3974.794189	3976.068604	3953.657227	2169.465820	
230	3728.612061	3639.522461	3746.776123	3658.790771	3974.298584	3969.313477	3975.925293	3951.149414	2170.074707	
231	3727.832520	3650.876709	3740.207031	3646.207031	3978.000000	3976.211670	3979.334961	3959.502441	2171.541748	
232	3735.868164	3668.157715	3743.578857	3642.451660	3986.223633	3989.482422	3989.030518	3970.482422	2172.548340	
233	3740.108398	3672.884766	3732.322021	3626.433838	3985.772949	3982.881348	3986.216797	3966.104980	2173.555908	
234	3728.538330	3675.897705	3713.358887	3602.717773	3980.564209	3974.564209	3978.871826	3958.435791	2173.435791	
235	3724.861816	3675.131348	3703.848633	3583.124756	3974.131348	3975.000000	3975.710449	3956.282959	2171.282959	
236	3724.096680	3672.903320	3689.548340	3566.870850	3977.129150	3978.483887	3983.290527	3956.161377	2170.580566	
237	3724.355957	3677.944824	3674.343262	3550.398438	3983.588867	3981.588867	3983.521240	3962.300781	2169.822021	
238	3726.000000	3682.390137	3657.646729	3529.256348	3983.402344	3982.000000	3987.365723	3961.219727	2167.207275	
239	3726.606934	3681.572510	3636.649414	3509.683594	3986.034180	3989.888916	3991.179443	3962.248047	2164.786377	
240	3725.148682	3675.680420	3611.338379	3485.721191	3983.680420	3983.275146	3985.680420	3964.382812	2165.234131	
241	3725.884277	3673.000000	3600.371826	3471.859375	3981.000000	3977.256348	3981.115723	3961.487549	2166.000000	
242	3726.360596	3667.246338	3575.706543	3449.542480	3984.835693	3978.000000	3982.557129	3958.082031	2166.639404	
243	3725.350342	3664.000000	3553.554443	3426.955811	3976.605469	3974.751709	3982.051025	3958.948975	2167.000000	
244	3728.292725	3667.292725	3535.828857	3403.218750	3980.219971	3969.048584	3981.658447	3958.682861	2168.317139	
